x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
6-11y	26-45y	4.224234693877551	2	4	980	8279	2023-05-21	Canada	NA	0	1.646491045397751	191	NA	2.5655983405953364
6-11y	46-65y	1.6170763260025875e-4	0	4	1546	8279	2023-05-21	Canada	NA	0	1.1118958243030883	321	NA	9.821349047251832e-5
6-11y	6-11y	0.0625	0	4	4	8279	2023-05-21	Canada	NA	0	NA	0	NA	0.037959514067628326
6-11y	65-80y	1.0679196924391286e-4	0	4	2341	8279	2023-05-21	Canada	NA	0	1.0438862532778885	691	NA	6.486034014118467e-5
6-11y	81y+	7.846829880728186e-5	0	4	3186	8279	2023-05-21	Canada	NA	0	1.1606232776873397	1423	NA	4.7657895879006065e-5
65-80y	0-5y	2.1358393848782572e-4	0	2341	2	8279	2023-05-21	Canada	1.0438862532778885	691	NA	0	NA	1.2972068028236933e-4
65-80y	12-17y	0.964545066211021	3	2341	11	8279	2023-05-21	Canada	1.0438862532778885	691	68.4297520661157	1	0.027767224793285885	0.58581859215518
65-80y	18-25y	0.7276120089357797	43	2341	209	8279	2023-05-21	Canada	1.0438862532778885	691	3.032554199766489	16	0.35698399979932627	0.4419167726235686
65-80y	26-45y	0.9093920267808105	252	2341	980	8279	2023-05-21	Canada	1.0438862532778885	691	1.646491045397751	191	0.6760330807344131	0.5523212709372034
65-80y	46-65y	0.9790635242289288	428	2341	1546	8279	2023-05-21	Canada	1.0438862532778885	691	1.1118958243030883	321	0.908314002988229	0.5946364099371166
65-80y	6-11y	1.0679196924391286e-4	0	2341	4	8279	2023-05-21	Canada	1.0438862532778885	691	NA	0	NA	6.486034014118467e-5
65-80y	65-80y	1.0438862532778885	691	2341	2341	8279	2023-05-21	Canada	1.0438862532778885	691	1.0438862532778885	691	1	0.6340066386608934
65-80y	81y+	0.9768174947368252	880	2341	3186	8279	2023-05-21	Canada	1.0438862532778885	691	1.1606232776873397	1423	0.8861993845035753	0.5932722789274876
81y+	0-5y	1.5693659761456373e-4	0	3186	2	8279	2023-05-21	Canada	1.1606232776873397	1423	NA	0	NA	9.531579175801213e-5
81y+	12-17y	0.23626091422701592	1	3186	11	8279	2023-05-21	Canada	1.1606232776873397	1423	68.4297520661157	1	0.006790045694100564	0.14349359195569825
81y+	18-25y	0.6340989436439927	51	3186	209	8279	2023-05-21	Canada	1.1606232776873397	1423	3.032554199766489	16	0.30244316967429136	0.38512140434435843
81y+	26-45y	0.7663092355586303	289	3186	980	8279	2023-05-21	Canada	1.1606232776873397	1423	1.646491045397751	191	0.5459765063764391	0.46541961931746134
81y+	46-65y	0.8420937656581308	501	3186	1546	8279	2023-05-21	Canada	1.1606232776873397	1423	1.1118958243030883	321	0.74111039587792	0.5114475223001909
81y+	6-11y	7.846829880728186e-5	0	3186	4	8279	2023-05-21	Canada	1.1606232776873397	1423	NA	0	NA	4.7657895879006065e-5
81y+	65-80y	0.9768174947368252	880	3186	2341	8279	2023-05-21	Canada	1.1606232776873397	1423	1.0438862532778885	691	0.8861993845035753	0.5932722789274876
81y+	81y+	1.1606232776873397	1423	3186	3186	8279	2023-05-21	Canada	1.1606232776873397	1423	1.1606232776873397	1423	1	0.7049071301854315
0-5y	0-5y	4.937520661157024	5	55	55	2987	2023-06-18	USA	4.937520661157024	5	4.937520661157024	5	1	3.879048996250263
0-5y	12-17y	3.7105751391465676e-4	0	55	49	2987	2023-06-18	USA	4.937520661157024	5	3.7326114119117033	3	8.559443173126282e-5	2.9151276028574225e-4
0-5y	18-25y	1.4292663476874004	6	55	228	2987	2023-06-18	USA	4.937520661157024	5	1.608898891966759	28	0.43665589597152876	1.1228700742432745
0-5y	26-45y	1.2006147298735075	17	55	769	2987	2023-06-18	USA	4.937520661157024	5	1.2728688567558564	252	0.38664715841430725	0.9432352150821711
0-5y	46-65y	0.693060535751951	11	55	862	2987	2023-06-18	USA	4.937520661157024	5	1.145687200219637	285	0.22786021834049505	0.5444869925707391
0-5y	6-11y	5.681818181818182e-4	0	55	32	2987	2023-06-18	USA	4.937520661157024	5	14.5859375	5	5.820503862499592e-5	4.463789141875428e-4
0-5y	65-80y	1.0719198564593302	12	55	608	2987	2023-06-18	USA	4.937520661157024	5	1.3978964681440442	173	0.3383896701929035	0.8421290620553934
0-5y	81y+	0.5657670454545455	4	55	384	2987	2023-06-18	USA	4.937520661157024	5	1.6408148871527777	81	0.17200917809670266	0.44448180380224583
12-17y	0-5y	3.7105751391465676e-4	0	49	55	2987	2023-06-18	USA	3.7326114119117033	3	4.937520661157024	5	8.559443173126282e-5	2.9151276028574225e-4
12-17y	12-17y	3.7326114119117033	3	49	49	2987	2023-06-18	USA	3.7326114119117033	3	3.7326114119117033	3	1	2.932439891274392
12-17y	18-25y	2.9411027568922306	11	49	228	2987	2023-06-18	USA	3.7326114119117033	3	1.608898891966759	28	1.1012251552736687	2.310609409038555
12-17y	26-45y	0.9512751784719089	12	49	769	2987	2023-06-18	USA	3.7326114119117033	3	1.2728688567558564	252	0.3800934685235049	0.7473473590173391
12-17y	46-65y	0.7779250911501492	11	49	862	2987	2023-06-18	USA	3.7326114119117033	3	1.145687200219637	285	0.3189329530650736	0.6111588692120541
12-17y	6-11y	11.43048469387755	6	49	32	2987	2023-06-18	USA	3.7326114119117033	3	14.5859375	5	1.2479683569744802	8.980096129471086
12-17y	65-80y	0.4010808270676692	4	49	608	2987	2023-06-18	USA	3.7326114119117033	3	1.3978964681440442	173	0.156351315091757	0.31509988239471776
12-17y	81y+	0.15880102040816327	1	49	384	2987	2023-06-18	USA	3.7326114119117033	3	1.6408148871527777	81	0.059106056943894696	0.12475835162853877
18-25y	0-5y	1.4292663476874004	6	228	55	2987	2023-06-18	USA	1.608898891966759	28	4.937520661157024	5	0.43665589597152876	1.1228700742432745
18-25y	12-17y	2.9411027568922306	11	228	49	2987	2023-06-18	USA	1.608898891966759	28	3.7326114119117033	3	1.1012251552736687	2.310609409038555
18-25y	18-25y	1.608898891966759	28	228	228	2987	2023-06-18	USA	1.608898891966759	28	1.608898891966759	28	1	1.2639942311632464
18-25y	26-45y	1.15847078685009	68	228	769	2987	2023-06-18	USA	1.608898891966759	28	1.2728688567558564	252	0.8040001053961401	0.9101258002357516
18-25y	46-65y	0.9422955590833232	62	228	862	2987	2023-06-18	USA	1.608898891966759	28	1.145687200219637	285	0.6841648999508274	0.740292728572949
18-25y	6-11y	1.3706140350877192e-4	0	228	32	2987	2023-06-18	USA	1.608898891966759	28	14.5859375	5	1.6926556118437782e-5	1.0767912403646866e-4
18-25y	65-80y	0.9050020198522623	42	228	608	2987	2023-06-18	USA	1.608898891966759	28	1.3978964681440442	173	0.6019711430038338	0.7109939213681672
18-25y	81y+	0.6823487755847953	20	228	384	2987	2023-06-18	USA	1.608898891966759	28	1.6408148871527777	81	0.4199439224273271	0.5360715457552229
26-45y	0-5y	1.2006147298735075	17	769	55	2987	2023-06-18	USA	1.2728688567558564	252	4.937520661157024	5	0.38664715841430725	0.9432352150821711
26-45y	12-17y	0.9512751784719089	12	769	49	2987	2023-06-18	USA	1.2728688567558564	252	3.7326114119117033	3	0.3800934685235049	0.7473473590173391
26-45y	18-25y	1.15847078685009	68	769	228	2987	2023-06-18	USA	1.2728688567558564	252	1.608898891966759	28	0.8040001053961401	0.9101258002357516
26-45y	26-45y	1.2728688567558564	252	769	769	2987	2023-06-18	USA	1.2728688567558564	252	1.2728688567558564	252	1	1
26-45y	46-65y	0.8877048265291653	197	769	862	2987	2023-06-18	USA	1.2728688567558564	252	1.145687200219637	285	0.7340783555286104	0.6974047811898286
26-45y	6-11y	1.2138735370611184	10	769	32	2987	2023-06-18	USA	1.2728688567558564	252	14.5859375	5	0.15308510738502182	0.953651690524428
26-45y	65-80y	1.0221772123742385	160	769	608	2987	2023-06-18	USA	1.2728688567558564	252	1.3978964681440442	173	0.7654564052066607	0.8030499033336771
26-45y	81y+	0.687842029692241	68	769	384	2987	2023-06-18	USA	1.2728688567558564	252	1.6408148871527777	81	0.47214597749687004	0.5403871938899775
46-65y	0-5y	0.693060535751951	11	862	55	2987	2023-06-18	USA	1.145687200219637	285	4.937520661157024	5	0.22786021834049505	0.5444869925707391
46-65y	12-17y	0.7779250911501492	11	862	49	2987	2023-06-18	USA	1.145687200219637	285	3.7326114119117033	3	0.3189329530650736	0.6111588692120541
46-65y	18-25y	0.9422955590833232	62	862	228	2987	2023-06-18	USA	1.145687200219637	285	1.608898891966759	28	0.6841648999508274	0.740292728572949
46-65y	26-45y	0.8877048265291653	197	862	769	2987	2023-06-18	USA	1.145687200219637	285	1.2728688567558564	252	0.7340783555286104	0.6974047811898286
46-65y	46-65y	1.145687200219637	285	862	862	2987	2023-06-18	USA	1.145687200219637	285	1.145687200219637	285	1	0.9000826708413893
46-65y	6-11y	0.6497607308584686	6	862	32	2987	2023-06-18	USA	1.145687200219637	285	14.5859375	5	0.08260567401527155	0.5104695015592612
46-65y	65-80y	0.9802879625106851	172	862	608	2987	2023-06-18	USA	1.145687200219637	285	1.3978964681440442	173	0.7707927792611724	0.7701405822820834
46-65y	81y+	0.6767993522815159	75	862	384	2987	2023-06-18	USA	1.145687200219637	285	1.6408148871527777	81	0.48576985127595346	0.5317117695898894
6-11y	0-5y	5.681818181818182e-4	0	32	55	2987	2023-06-18	USA	14.5859375	5	4.937520661157024	5	5.820503862499592e-5	4.463789141875428e-4
6-11y	12-17y	11.43048469387755	6	32	49	2987	2023-06-18	USA	14.5859375	5	3.7326114119117033	3	1.2479683569744802	8.980096129471086
6-11y	18-25y	1.3706140350877192e-4	0	32	228	2987	2023-06-18	USA	14.5859375	5	1.608898891966759	28	1.6926556118437782e-5	1.0767912403646866e-4
6-11y	26-45y	1.2138735370611184	10	32	769	2987	2023-06-18	USA	14.5859375	5	1.2728688567558564	252	0.15308510738502182	0.953651690524428
6-11y	46-65y	0.6497607308584686	6	32	862	2987	2023-06-18	USA	14.5859375	5	1.145687200219637	285	0.08260567401527155	0.5104695015592612
6-11y	6-11y	14.5859375	5	32	32	2987	2023-06-18	USA	14.5859375	5	14.5859375	5	1	11.45910470083696
6-11y	65-80y	0.6141550164473685	4	32	608	2987	2023-06-18	USA	14.5859375	5	1.3978964681440442	173	0.07684702151828982	0.4824966949169116
6-11y	81y+	0.4862467447916667	2	32	384	2987	2023-06-18	USA	14.5859375	5	1.6408148871527777	81	0.0599314925365649	0.3820085173825033
65-80y	0-5y	1.0719198564593302	12	608	55	2987	2023-06-18	USA	1.3978964681440442	173	4.937520661157024	5	0.3383896701929035	0.8421290620553934
65-80y	12-17y	0.4010808270676692	4	608	49	2987	2023-06-18	USA	1.3978964681440442	173	3.7326114119117033	3	0.156351315091757	0.31509988239471776
65-80y	18-25y	0.9050020198522623	42	608	228	2987	2023-06-18	USA	1.3978964681440442	173	1.608898891966759	28	0.6019711430038338	0.7109939213681672
65-80y	26-45y	1.0221772123742385	160	608	769	2987	2023-06-18	USA	1.3978964681440442	173	1.2728688567558564	252	0.7654564052066607	0.8030499033336771
65-80y	46-65y	0.9802879625106851	172	608	862	2987	2023-06-18	USA	1.3978964681440442	173	1.145687200219637	285	0.7707927792611724	0.7701405822820834
65-80y	6-11y	0.6141550164473685	4	608	32	2987	2023-06-18	USA	1.3978964681440442	173	14.5859375	5	0.07684702151828982	0.4824966949169116
65-80y	65-80y	1.3978964681440442	173	608	608	2987	2023-06-18	USA	1.3978964681440442	173	1.3978964681440442	173	1	1.0982250533702616
65-80y	81y+	1.1258609169407894	88	608	384	2987	2023-06-18	USA	1.3978964681440442	173	1.6408148871527777	81	0.741012083940309	0.8845066095891888
81y+	0-5y	0.5657670454545455	4	384	55	2987	2023-06-18	USA	1.6408148871527777	81	4.937520661157024	5	0.17200917809670266	0.44448180380224583
81y+	12-17y	0.15880102040816327	1	384	49	2987	2023-06-18	USA	1.6408148871527777	81	3.7326114119117033	3	0.059106056943894696	0.12475835162853877
81y+	18-25y	0.6823487755847953	20	384	228	2987	2023-06-18	USA	1.6408148871527777	81	1.608898891966759	28	0.4199439224273271	0.5360715457552229
81y+	26-45y	0.687842029692241	68	384	769	2987	2023-06-18	USA	1.6408148871527777	81	1.2728688567558564	252	0.47214597749687004	0.5403871938899775
81y+	46-65y	0.6767993522815159	75	384	862	2987	2023-06-18	USA	1.6408148871527777	81	1.145687200219637	285	0.48576985127595346	0.5317117695898894
81y+	6-11y	0.4862467447916667	2	384	32	2987	2023-06-18	USA	1.6408148871527777	81	14.5859375	5	0.0599314925365649	0.3820085173825033
81y+	65-80y	1.1258609169407894	88	384	608	2987	2023-06-18	USA	1.6408148871527777	81	1.3978964681440442	173	0.741012083940309	0.8845066095891888
81y+	81y+	1.6408148871527777	81	384	384	2987	2023-06-18	USA	1.6408148871527777	81	1.6408148871527777	81	1	1.2890682951696222
0-5y	0-5y	0.25	0	2	2	81	2023-06-18	Mexico	NA	0	NA	0	NA	0.16623376623376623
0-5y	12-17y	0.5	0	2	1	81	2023-06-18	Mexico	NA	0	82	1	NA	0.33246753246753247
0-5y	18-25y	0.038461538461538464	0	2	13	81	2023-06-18	Mexico	NA	0	2.8816568047337277	6	NA	0.025574425574425574
0-5y	26-45y	1.28125	1	2	32	81	2023-06-18	Mexico	NA	0	1.50390625	19	NA	0.8519480519480519
0-5y	46-65y	1.8636363636363635	1	2	22	81	2023-06-18	Mexico	NA	0	1.8429752066115703	11	NA	1.2391971664698938
0-5y	6-11y	0.25	0	2	2	81	2023-06-18	Mexico	NA	0	20.5	1	NA	0.16623376623376623
0-5y	65-80y	0.07142857142857142	0	2	7	81	2023-06-18	Mexico	NA	0	4.979591836734694	3	NA	0.047495361781076065
0-5y	81y+	0.25	0	2	2	81	2023-06-18	Mexico	NA	0	20.5	1	NA	0.16623376623376623
12-17y	0-5y	0.5	0	1	2	81	2023-06-18	Mexico	82	1	NA	0	NA	0.33246753246753247
12-17y	12-17y	82	1	1	1	81	2023-06-18	Mexico	82	1	82	1	1	54.52467532467532
12-17y	18-25y	0.07692307692307693	0	1	13	81	2023-06-18	Mexico	82	1	2.8816568047337277	6	0.0018124782154060651	0.05114885114885115
12-17y	26-45y	0.03125	0	1	32	81	2023-06-18	Mexico	82	1	1.50390625	19	7.484679796042476e-4	0.02077922077922078
12-17y	46-65y	0.045454545454545456	0	1	22	81	2023-06-18	Mexico	82	1	1.8429752066115703	11	0.0010842779694430755	0.030224321133412044
12-17y	6-11y	0.5	0	1	2	81	2023-06-18	Mexico	82	1	20.5	1	0.00975609756097561	0.33246753246753247
12-17y	65-80y	0.14285714285714285	0	1	7	81	2023-06-18	Mexico	82	1	4.979591836734694	3	0.0032848427968090095	0.09499072356215213
12-17y	81y+	0.5	0	1	2	81	2023-06-18	Mexico	82	1	20.5	1	0.00975609756097561	0.33246753246753247
18-25y	0-5y	0.038461538461538464	0	13	2	81	2023-06-18	Mexico	2.8816568047337277	6	NA	0	NA	0.025574425574425574
18-25y	12-17y	0.07692307692307693	0	13	1	81	2023-06-18	Mexico	2.8816568047337277	6	82	1	0.0018124782154060651	0.05114885114885115
18-25y	18-25y	2.8816568047337277	6	13	13	81	2023-06-18	Mexico	2.8816568047337277	6	2.8816568047337277	6	1	1.916114654576193
18-25y	26-45y	1.1706730769230769	6	13	32	81	2023-06-18	Mexico	2.8816568047337277	6	1.50390625	19	0.5338758386608832	0.7784215784215784
18-25y	46-65y	0.0034965034965034965	0	13	22	81	2023-06-18	Mexico	2.8816568047337277	6	1.8429752066115703	11	0.0014801167532655724	0.0023249477794932342
18-25y	6-11y	0.038461538461538464	0	13	2	81	2023-06-18	Mexico	2.8816568047337277	6	20.5	1	0.003289889915222068	0.025574425574425574
18-25y	65-80y	0.01098901098901099	0	13	7	81	2023-06-18	Mexico	2.8816568047337277	6	4.979591836734694	3	0.0027957418700748095	0.007306978735550165
18-25y	81y+	3.1538461538461537	1	13	2	81	2023-06-18	Mexico	2.8816568047337277	6	20.5	1	0.2697709730482096	2.097102897102897
26-45y	0-5y	1.28125	1	32	2	81	2023-06-18	Mexico	1.50390625	19	NA	0	NA	0.8519480519480519
26-45y	12-17y	0.03125	0	32	1	81	2023-06-18	Mexico	1.50390625	19	82	1	7.484679796042476e-4	0.02077922077922078
26-45y	18-25y	1.1706730769230769	6	32	13	81	2023-06-18	Mexico	1.50390625	19	2.8816568047337277	6	0.5338758386608832	0.7784215784215784
26-45y	26-45y	1.50390625	19	32	32	81	2023-06-18	Mexico	1.50390625	19	1.50390625	19	1	1
26-45y	46-65y	0.8068181818181818	7	32	22	81	2023-06-18	Mexico	1.50390625	19	1.8429752066115703	11	0.48213131673627646	0.5364817001180637
26-45y	6-11y	1.28125	1	32	2	81	2023-06-18	Mexico	1.50390625	19	20.5	1	0.11645659506479673	0.8519480519480519
26-45y	65-80y	0.7276785714285714	2	32	7	81	2023-06-18	Mexico	1.50390625	19	4.979591836734694	3	0.22447097591265106	0.4838589981447124
26-45y	81y+	0.015625	0	32	2	81	2023-06-18	Mexico	1.50390625	19	20.5	1	0.0014202023788389845	0.01038961038961039
46-65y	0-5y	1.8636363636363635	1	22	2	81	2023-06-18	Mexico	1.8429752066115703	11	NA	0	NA	1.2391971664698938
46-65y	12-17y	0.045454545454545456	0	22	1	81	2023-06-18	Mexico	1.8429752066115703	11	82	1	0.0010842779694430755	0.030224321133412044
46-65y	18-25y	0.0034965034965034965	0	22	13	81	2023-06-18	Mexico	1.8429752066115703	11	2.8816568047337277	6	0.0014801167532655724	0.0023249477794932342
46-65y	26-45y	0.8068181818181818	7	22	32	81	2023-06-18	Mexico	1.8429752066115703	11	1.50390625	19	0.48213131673627646	0.5364817001180637
46-65y	46-65y	1.8429752066115703	11	22	22	81	2023-06-18	Mexico	1.8429752066115703	11	1.8429752066115703	11	1	1.2254588386819791
46-65y	6-11y	0.022727272727272728	0	22	2	81	2023-06-18	Mexico	1.8429752066115703	11	20.5	1	0.002034399852043647	0.015112160566706022
46-65y	65-80y	1.0584415584415585	2	22	7	81	2023-06-18	Mexico	1.8429752066115703	11	4.979591836734694	3	0.31027663098563696	0.703794906392309
46-65y	81y+	0.022727272727272728	0	22	2	81	2023-06-18	Mexico	1.8429752066115703	11	20.5	1	0.002034399852043647	0.015112160566706022
6-11y	0-5y	0.25	0	2	2	81	2023-06-18	Mexico	20.5	1	NA	0	NA	0.16623376623376623
6-11y	12-17y	0.5	0	2	1	81	2023-06-18	Mexico	20.5	1	82	1	0.00975609756097561	0.33246753246753247
6-11y	18-25y	0.038461538461538464	0	2	13	81	2023-06-18	Mexico	20.5	1	2.8816568047337277	6	0.003289889915222068	0.025574425574425574
6-11y	26-45y	1.28125	1	2	32	81	2023-06-18	Mexico	20.5	1	1.50390625	19	0.11645659506479673	0.8519480519480519
6-11y	46-65y	0.022727272727272728	0	2	22	81	2023-06-18	Mexico	20.5	1	1.8429752066115703	11	0.002034399852043647	0.015112160566706022
6-11y	6-11y	20.5	1	2	2	81	2023-06-18	Mexico	20.5	1	20.5	1	1	13.63116883116883
6-11y	65-80y	0.07142857142857142	0	2	7	81	2023-06-18	Mexico	20.5	1	4.979591836734694	3	0.005606728073688425	0.047495361781076065
6-11y	81y+	0.25	0	2	2	81	2023-06-18	Mexico	20.5	1	20.5	1	0.012195121951219513	0.16623376623376623
65-80y	0-5y	0.07142857142857142	0	7	2	81	2023-06-18	Mexico	4.979591836734694	3	NA	0	NA	0.047495361781076065
65-80y	12-17y	0.14285714285714285	0	7	1	81	2023-06-18	Mexico	4.979591836734694	3	82	1	0.0032848427968090095	0.09499072356215213
65-80y	18-25y	0.01098901098901099	0	7	13	81	2023-06-18	Mexico	4.979591836734694	3	2.8816568047337277	6	0.0027957418700748095	0.007306978735550165
65-80y	26-45y	0.7276785714285714	2	7	32	81	2023-06-18	Mexico	4.979591836734694	3	1.50390625	19	0.22447097591265106	0.4838589981447124
65-80y	46-65y	1.0584415584415585	2	7	22	81	2023-06-18	Mexico	4.979591836734694	3	1.8429752066115703	11	0.31027663098563696	0.703794906392309
65-80y	6-11y	0.07142857142857142	0	7	2	81	2023-06-18	Mexico	4.979591836734694	3	20.5	1	0.005606728073688425	0.047495361781076065
65-80y	65-80y	4.979591836734694	3	7	7	81	2023-06-18	Mexico	4.979591836734694	3	4.979591836734694	3	1	3.3111052213093033
65-80y	81y+	11.642857142857142	2	7	2	81	2023-06-18	Mexico	4.979591836734694	3	20.5	1	0.9138966760112134	7.741743970315398
81y+	0-5y	0.25	0	2	2	81	2023-06-18	Mexico	20.5	1	NA	0	NA	0.16623376623376623
81y+	12-17y	0.5	0	2	1	81	2023-06-18	Mexico	20.5	1	82	1	0.00975609756097561	0.33246753246753247
81y+	18-25y	3.1538461538461537	1	2	13	81	2023-06-18	Mexico	20.5	1	2.8816568047337277	6	0.2697709730482096	2.097102897102897
81y+	26-45y	0.015625	0	2	32	81	2023-06-18	Mexico	20.5	1	1.50390625	19	0.0014202023788389845	0.01038961038961039
81y+	46-65y	0.022727272727272728	0	2	22	81	2023-06-18	Mexico	20.5	1	1.8429752066115703	11	0.002034399852043647	0.015112160566706022
81y+	6-11y	0.25	0	2	2	81	2023-06-18	Mexico	20.5	1	20.5	1	0.012195121951219513	0.16623376623376623
81y+	65-80y	11.642857142857142	2	2	7	81	2023-06-18	Mexico	20.5	1	4.979591836734694	3	0.9138966760112134	7.741743970315398
81y+	81y+	20.5	1	2	2	81	2023-06-18	Mexico	20.5	1	20.5	1	1	13.63116883116883
0-5y	0-5y	0.1111111111111111	0	3	3	5434	2023-06-18	Canada	NA	0	NA	0	NA	0.07068944112986263
0-5y	12-17y	0.022222222222222223	0	3	15	5434	2023-06-18	Canada	NA	0	24.155555555555555	1	NA	0.014137888225972528
0-5y	18-25y	0.002207505518763797	0	3	151	5434	2023-06-18	Canada	NA	0	3.3365641857813255	14	NA	0.0014044259827125027
0-5y	26-45y	2.744949494949495	1	3	660	5434	2023-06-18	Canada	NA	0	1.5718204775022957	126	NA	1.7463505115491065
0-5y	46-65y	1.7537915456598903	1	3	1033	5434	2023-06-18	Canada	NA	0	1.0031956097382693	197	NA	1.1157708979887806
0-5y	6-11y	0.1111111111111111	0	3	3	5434	2023-06-18	Canada	NA	0	NA	0	NA	0.07068944112986263
0-5y	65-80y	2.305209774089442e-4	0	3	1446	5434	2023-06-18	Canada	NA	0	1.1720867791915122	451	NA	1.466585915557316e-4
0-5y	81y+	0.8533521745956979	1	3	2123	5434	2023-06-18	Canada	NA	0	1.1525973629776294	956	NA	0.5429068947821056
12-17y	0-5y	0.022222222222222223	0	15	3	5434	2023-06-18	Canada	24.155555555555555	1	NA	0	NA	0.014137888225972528
12-17y	12-17y	24.155555555555555	1	15	15	5434	2023-06-18	Canada	24.155555555555555	1	24.155555555555555	1	1	15.367884501632137
12-17y	18-25y	4.415011037527594e-4	0	15	151	5434	2023-06-18	Canada	24.155555555555555	1	3.3365641857813255	14	3.211837485844518e-5	2.8088519654250057e-4
12-17y	26-45y	2.7445454545454546	5	15	660	5434	2023-06-18	Canada	24.155555555555555	1	1.5718204775022957	126	0.21335603374544754	1.746093459035907
12-17y	46-65y	1.0521458535011294	3	15	1033	5434	2023-06-18	Canada	24.155555555555555	1	1.0031956097382693	197	0.0836405469085883	0.6693804213398745
12-17y	6-11y	0.022222222222222223	0	15	3	5434	2023-06-18	Canada	24.155555555555555	1	NA	0	NA	0.014137888225972528
12-17y	65-80y	0.7516366989396035	3	15	1446	5434	2023-06-18	Canada	24.155555555555555	1	1.1720867791915122	451	0.05935307274206339	0.4781950036266185
12-17y	81y+	0.5119485005495368	3	15	2123	5434	2023-06-18	Canada	24.155555555555555	1	1.1525973629776294	956	0.04045719987527311	0.3257041805200614
18-25y	0-5y	0.002207505518763797	0	151	3	5434	2023-06-18	Canada	3.3365641857813255	14	NA	0	NA	0.0014044259827125027
18-25y	12-17y	4.415011037527594e-4	0	151	15	5434	2023-06-18	Canada	3.3365641857813255	14	24.155555555555555	1	3.211837485844518e-5	2.8088519654250057e-4
18-25y	18-25y	3.3365641857813255	14	151	151	5434	2023-06-18	Canada	3.3365641857813255	14	3.3365641857813255	14	1	2.1227387182811737
18-25y	26-45y	1.5267208508930363	28	151	660	5434	2023-06-18	Canada	3.3365641857813255	14	1.5718204775022957	126	0.6220868801556753	0.9713073933984337
18-25y	46-65y	0.905771782822487	26	151	1033	5434	2023-06-18	Canada	3.3365641857813255	14	1.0031956097382693	197	0.41742945485490396	0.5762565100702883
18-25y	6-11y	0.002207505518763797	0	151	3	5434	2023-06-18	Canada	3.3365641857813255	14	NA	0	NA	0.0014044259827125027
18-25y	65-80y	0.6968435419013859	28	151	1446	5434	2023-06-18	Canada	3.3365641857813255	14	1.1720867791915122	451	0.30911398878071455	0.44333532478766685
18-25y	81y+	0.915351573588543	54	151	2123	5434	2023-06-18	Canada	3.3365641857813255	14	1.1525973629776294	956	0.40780513850814537	0.5823512205688299
26-45y	0-5y	2.744949494949495	1	660	3	5434	2023-06-18	Canada	1.5718204775022957	126	NA	0	NA	1.7463505115491065
26-45y	12-17y	2.7445454545454546	5	660	15	5434	2023-06-18	Canada	1.5718204775022957	126	24.155555555555555	1	0.21335603374544754	1.746093459035907
26-45y	18-25y	1.5267208508930363	28	660	151	5434	2023-06-18	Canada	1.5718204775022957	126	3.3365641857813255	14	0.6220868801556753	0.9713073933984337
26-45y	26-45y	1.5718204775022957	126	660	660	5434	2023-06-18	Canada	1.5718204775022957	126	1.5718204775022957	126	1	1
26-45y	46-65y	1.0919343483235062	137	660	1033	5434	2023-06-18	Canada	1.5718204775022957	126	1.0031956097382693	197	0.8480990497373113	0.6946940595014047
26-45y	6-11y	5.489393939393939	2	660	3	5434	2023-06-18	Canada	1.5718204775022957	126	NA	0	NA	3.4923797074567138
26-45y	65-80y	0.9736525001047822	171	660	1446	5434	2023-06-18	Canada	1.5718204775022957	126	1.1720867791915122	451	0.7096832429226904	0.6194425597839052
26-45y	81y+	0.7562418818424471	195	660	2123	5434	2023-06-18	Canada	1.5718204775022957	126	1.1525973629776294	956	0.5551585154127678	0.4811248438779438
46-65y	0-5y	1.7537915456598903	1	1033	3	5434	2023-06-18	Canada	1.0031956097382693	197	NA	0	NA	1.1157708979887806
46-65y	12-17y	1.0521458535011294	3	1033	15	5434	2023-06-18	Canada	1.0031956097382693	197	24.155555555555555	1	0.0836405469085883	0.6693804213398745
46-65y	18-25y	0.905771782822487	26	1033	151	5434	2023-06-18	Canada	1.0031956097382693	197	3.3365641857813255	14	0.41742945485490396	0.5762565100702883
46-65y	26-45y	1.0919343483235062	137	1033	660	5434	2023-06-18	Canada	1.0031956097382693	197	1.5718204775022957	126	0.8480990497373113	0.6946940595014047
46-65y	46-65y	1.0031956097382693	197	1033	1033	5434	2023-06-18	Canada	1.0031956097382693	197	1.0031956097382693	197	1	0.6382380329669703
46-65y	6-11y	3.2268473701193933e-4	0	1033	3	5434	2023-06-18	Canada	1.0031956097382693	197	NA	0	NA	2.0529363348459624e-4
46-65y	65-80y	0.9931479703665619	273	1033	1446	5434	2023-06-18	Canada	1.0031956097382693	197	1.1720867791915122	451	0.9131209588426644	0.6318456748602268
46-65y	81y+	0.8573253159171732	346	1033	2123	5434	2023-06-18	Canada	1.0031956097382693	197	1.1525973629776294	956	0.7953688751820195	0.5454346270380112
6-11y	0-5y	0.1111111111111111	0	3	3	5434	2023-06-18	Canada	NA	0	NA	0	NA	0.07068944112986263
6-11y	12-17y	0.022222222222222223	0	3	15	5434	2023-06-18	Canada	NA	0	24.155555555555555	1	NA	0.014137888225972528
6-11y	18-25y	0.002207505518763797	0	3	151	5434	2023-06-18	Canada	NA	0	3.3365641857813255	14	NA	0.0014044259827125027
