x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist	min_cbsa_dist
Quebec	North Carolina	0.16152926190146508	5109	1564208	1461574	72282076	5	713.3509732190535	NA
Quebec	North Dakota	0.09335833087468	673	1564208	333118	72282076	3	17518.369833770743	NA
Quebec	Nova Scotia	0.47231067006362126	2064	1564208	201938	72282076	2	8656.841389935033	NA
Quebec	Ohio	0.3128663080215053	3886	1564208	573958	72282076	3	4367.360726014712	NA
Quebec	Oklahoma	0.05155916253996559	222	1564208	198968	72282076	5	10796.184026128309	NA
Quebec	Ontario	1.467706115996861	128481	1564208	4045162	72282076	1	11531.382136175307	NA
Quebec	Oregon	0.1298674686224016	1868	1564208	664680	72282076	5	7519.4911271140545	NA
Quebec	Pennsylvania	0.22916657412934685	4385	1564208	884208	72282076	2	9653.900670005693	NA
Quebec	Prince Edward Island	1.6391227299865494	396	1564208	11164	72282076	NA	11017.912734518795	NA
Quebec	Quebec	33.250893308119814	1125542	1564208	1564208	72282076	0	0	NA
Quebec	Rhode Island	0.17748872452426132	1751	1564208	455881	72282076	3	10371.237487668694	NA
Quebec	Saskatchewan	0.5766262361538775	11191	1564208	896831	72282076	2	18112.30838069672	NA
Quebec	South Carolina	0.1265274084325314	998	1564208	364487	72282076	6	11633.53778956257	NA
Quebec	South Dakota	0.14701253496379502	318	1564208	99956	72282076	3	10497.687547409374	NA
Quebec	Tennessee	0.13346827067653025	1464	1564208	506873	72282076	5	1908.3284556357592	NA
Quebec	Texas	0.16373874345220818	10997	1564208	3103551	72282076	6	6428.802303506285	NA
Quebec	Utah	0.18226731419614897	4998	1564208	1267137	72282076	5	2098.231806629113	NA
Quebec	Vermont	0.35880925889531917	3979	1564208	512444	72282076	1	18895.37965092275	NA
Quebec	Virginia	0.24492941103137783	5532	1564208	1043704	72282076	4	9799.631110902152	NA
Quebec	Washington	0.12252366902515274	5015	1564208	1891416	72282076	4	15816.906943377846	NA
Quebec	West Virginia	0.16085712427581333	1067	1564208	306521	72282076	3	5032.710416409713	NA
Quebec	Wisconsin	0.16654635586995745	3925	1564208	1089032	72282076	3	11144.231000466569	NA
Quebec	Wyoming	0.024035602355158076	421	1564208	809400	72282076	4	14781.239477536274	NA
Rhode Island	Alabama	0.5830739282267424	690	455881	187631	72282076	7	15392.157639808862	1494.55
Rhode Island	Alaska	0.3276162143198065	227	455881	109860	72282076	7	14305.344631240278	4499.29
Rhode Island	Alberta	0.2711320002847875	2965	455881	1733896	72282076	6	7238.821942316135	NA
Rhode Island	Arizona	0.3268237441595235	3168	455881	1536918	72282076	8	10397.082773114122	3435.87
Rhode Island	Arkansas	0.33259969516272014	586	455881	279354	72282076	7	8537.773173551013	1751.9
Rhode Island	British Columbia	0.07785835894423718	2834	455881	5771301	72282076	6	9841.912521232143	NA
Rhode Island	California	0.3763876716173265	26507	455881	11166172	72282076	9	7246.613903588464	3957.29
Rhode Island	Colorado	0.36785658478976224	8123	455881	3501201	72282076	7	8866.524518003804	2647.21
Rhode Island	Connecticut	2.847443606486311	16779	455881	934308	72282076	1	8962.582077554433	58.85
Rhode Island	Delaware	1.1639415301692448	1917	455881	261138	72282076	4	8548.778340229312	394.13
Rhode Island	District of Columbia	1.2016719620142315	1839	455881	242647	72282076	5	3467.1932449124447	616.09
Rhode Island	Florida	0.8576267139960371	13247	455881	2449054	72282076	8	10288.698959506932	1583.21
Rhode Island	Georgia	0.5633455348200102	2456	455881	691246	72282076	7	13472.684584601571	1312.99
Rhode Island	Hawaii	0.307628386257985	893	455881	460261	72282076	NA	11615.76554941302	8106.13
Rhode Island	Idaho	0.13150666910941589	264	455881	318299	72282076	7	14299.938960918633	3169.81
Rhode Island	Illinois	0.5932822025499608	4475	455881	1195944	72282076	6	14604.025118295644	1371.64
Rhode Island	Indiana	0.49703074031366334	1311	455881	418214	72282076	5	12488.211375658397	1137.97
Rhode Island	Iowa	0.3697252195636051	689	455881	295474	72282076	5	16356.055326979573	1592.22
Rhode Island	Kansas	0.5536699809584753	845	455881	241983	72282076	7	15416.519237648075	1981.2
Rhode Island	Kentucky	0.5840752021898633	780	455881	211741	72282076	5	10845.003673519788	1030.12
Rhode Island	Louisiana	0.3827979119009395	1188	455881	492069	72282076	8	11187.358363047257	2062.39
Rhode Island	Maine	2.7972454725133185	4670	455881	264707	72282076	3	15034.721046403096	227.58
Rhode Island	Manitoba	0.2075570295884968	231	455881	176463	72282076	4	17329.164973230127	NA
Rhode Island	Maryland	0.6388428731707224	4022	455881	998222	72282076	4	9232.139165439474	394.13
Rhode Island	Massachusetts	6.042206675332101	129731	455881	3404296	72282076	1	13205.590459164256	60.7
Rhode Island	Mexico	0.4206144685633177	918	455881	346049	72282076	9	11551.58570490294	NA
Rhode Island	Michigan	0.2994261240964269	2743	455881	1452497	72282076	5	7771.824975594703	986.82
Rhode Island	Minnesota	0.15066890146926945	2339	455881	2461420	72282076	4	5642.949174925174	1630.96
Rhode Island	Mississippi	0.3631213934678378	306	455881	133613	72282076	7	13220.439847666088	1684.79
Rhode Island	Missouri	0.42914506369274613	909	455881	335845	72282076	6	14237.813595441774	1644.11
Rhode Island	Montana	0.2601156509846191	485	455881	295634	72282076	6	10221.80673932758	3022.97
Rhode Island	Nebraska	0.4198137655388191	778	455881	293834	72282076	6	12337.1366339797	2051.61
Rhode Island	Nevada	0.4639099225243672	2150	455881	734825	72282076	8	9863.99346874391	3657.3
Rhode Island	New Brunswick	0.18447949697912147	204	455881	175332	72282076	4	15809.000081184327	NA
Rhode Island	New Hampshire	3.6212672595440285	4590	455881	200970	72282076	2	18385.834882533527	92.76
Rhode Island	New Jersey	1.1157312699101685	9850	455881	1399767	72282076	3	2987.1934010071964	236.9
Rhode Island	New Mexico	0.35132159494529747	1151	455881	519457	72282076	8	8589.69519382605	2919.19
Rhode Island	New York	1.0703365772676736	28781	455881	4263484	72282076	2	8434.654641176543	202.56
Rhode Island	Newfoundland and Labrador	0.20238210300955453	52	455881	40739	72282076	4	11635.318401835397	NA
Rhode Island	North Carolina	0.6762777737350723	6234	455881	1461574	72282076	6	9742.47729332942	697.08
Rhode Island	North Dakota	0.24274550732043296	510	455881	333118	72282076	5	10394.653940279994	2092.81
Rhode Island	Nova Scotia	0.12562644121578204	160	455881	201938	72282076	5	14633.28757849036	NA
Rhode Island	Ohio	0.5845405917481938	2116	455881	573958	72282076	4	14259.585366330186	791.6
Rhode Island	Oklahoma	0.39844271887849075	500	455881	198968	72282076	7	17319.58749470754	2088.2
Rhode Island	Ontario	0.6180837979532132	15769	455881	4045162	72282076	3	1314.9377845362878	NA
Rhode Island	Oregon	0.37618216991898856	1577	455881	664680	72282076	8	8319.975751072552	3724.84
Rhode Island	Pennsylvania	0.8747148128741582	4878	455881	884208	72282076	3	12114.79662051701	314.63
Rhode Island	Prince Edward Island	0.28404640251687874	20	455881	11164	72282076	NA	4339.424774584126	NA
Rhode Island	Quebec	0.17748872452426132	1751	455881	1564208	72282076	3	10371.237487668694	NA
Rhode Island	Rhode Island	35.451095246243675	101930	455881	455881	72282076	0	0	0
Rhode Island	Saskatchewan	0.06046368603374214	342	455881	896831	72282076	5	10285.258339201257	NA
Rhode Island	South Carolina	0.5502849148196703	1265	455881	364487	72282076	7	11721.18197701094	1098.16
Rhode Island	South Dakota	0.22366054016270115	141	455881	99956	72282076	5	131.14272778288216	2058.81
Rhode Island	Tennessee	0.5527344286222577	1767	455881	506873	72282076	6	8879.875563632988	1115.26
Rhode Island	Texas	0.41882071380674707	8198	455881	3103551	72282076	8	4072.8825913240457	2208.05
Rhode Island	Utah	0.6317727990465123	5049	455881	1267137	72282076	7	12465.932788882605	3190.77
Rhode Island	Vermont	1.3675870570223712	4420	455881	512444	72282076	2	9061.398377122006	185.56
Rhode Island	Virginia	0.785706404865513	5172	455881	1043704	72282076	5	8078.699658462727	616.09
Rhode Island	Washington	0.33581725824134984	4006	455881	1891416	72282076	7	12304.27806925396	3635.46
Rhode Island	West Virginia	0.6108981205162344	1181	455881	306521	72282076	4	7294.589680710718	613.59
Rhode Island	Wisconsin	0.4235280758199743	2909	455881	1089032	72282076	5	13382.468648319658	1351.56
Rhode Island	Wyoming	0.0573962535487275	293	455881	809400	72282076	6	10097.878634861445	2762.19
Saskatchewan	Alabama	0.03565278866634047	83	896831	187631	72282076	6	5134.380129066047	NA
Saskatchewan	Alaska	0.06969538416481455	95	896831	109860	72282076	3	12832.043144068684	NA
Saskatchewan	Alberta	4.163183879044211	89563	896831	1733896	72282076	1	3861.464320440107	NA
Saskatchewan	Arizona	0.10739875847174958	2048	896831	1536918	72282076	4	2442.960959392665	NA
Saskatchewan	Arkansas	0.11107743458686646	385	896831	279354	72282076	5	3312.6817538196515	NA
Saskatchewan	British Columbia	1.3867275865365896	99299	896831	5771301	72282076	2	2748.7208633878827	NA
Saskatchewan	California	0.10585168108027836	14665	896831	11166172	72282076	4	14153.513315270731	NA
Saskatchewan	Colorado	0.14615318662524707	6349	896831	3501201	72282076	3	2304.194904874191	NA
Saskatchewan	Connecticut	0.09368277861955278	1086	896831	934308	72282076	4	3043.810780965195	NA
Saskatchewan	Delaware	0.07901142551097967	256	896831	261138	72282076	5	3547.132362746314	NA
Saskatchewan	District of Columbia	0.11758403016250273	354	896831	242647	72282076	6	12282.56152903014	NA
Saskatchewan	Florida	0.0823067278140345	2501	896831	2449054	72282076	7	18014.074930682298	NA
Saskatchewan	Georgia	0.1736129322384219	1489	896831	691246	72282076	6	12874.427280091855	NA
Saskatchewan	Hawaii	0.1758124158832613	1004	896831	460261	72282076	NA	8719.201967841802	NA
Saskatchewan	Idaho	0.12407400796071613	490	896831	318299	72282076	2	15018.596316614545	NA
Saskatchewan	Illinois	0.06597689198587328	979	896831	1195944	72282076	4	4661.032781068214	NA
Saskatchewan	Indiana	0.05029930055575545	261	896831	418214	72282076	5	6773.366319908417	NA
Saskatchewan	Iowa	0.07610355379411829	279	896831	295474	72282076	3	6357.838940313744	NA
Saskatchewan	Kansas	0.12023816810848158	361	896831	241983	72282076	4	5137.0763309795975	NA
Saskatchewan	Kentucky	0.11799856876326267	310	896831	211741	72282076	5	3348.143452360229	NA
Saskatchewan	Louisiana	0.03456021656970814	211	896831	492069	72282076	6	2898.269266334161	NA
Saskatchewan	Maine	0.05724168755855575	188	896831	264707	72282076	3	14683.03675842615	NA
Saskatchewan	Manitoba	4.298810152199534	9412	896831	176463	72282076	1	7746.537739589128	NA
Saskatchewan	Maryland	0.10722373803356416	1328	896831	998222	72282076	5	1740.6357315553344	NA
Saskatchewan	Massachusetts	0.08364429567576344	3533	896831	3404296	72282076	4	11973.122539483198	NA
Saskatchewan	Mexico	0.10247904829808203	440	896831	346049	72282076	5	2456.8264116545633	NA
Saskatchewan	Michigan	0.09261068537109966	1669	896831	1452497	72282076	4	2818.5061022333557	NA
Saskatchewan	Minnesota	0.08372689939640682	2557	896831	2461420	72282076	2	15375.117626211702	NA
Saskatchewan	Mississippi	0.0699728043229942	116	896831	133613	72282076	6	16501.658984948295	NA
Saskatchewan	Missouri	0.13967031200284766	582	896831	335845	72282076	4	15374.470782832086	NA
Saskatchewan	Montana	0.1684822296382472	618	896831	295634	72282076	1	11586.361771434813	NA
Saskatchewan	Nebraska	0.2304078356745065	840	896831	293834	72282076	3	16871.702436211443	NA
Saskatchewan	Nevada	0.2562175775335651	2336	896831	734825	72282076	3	18706.182217330595	NA
Saskatchewan	New Brunswick	1.138635776422374	2477	896831	175332	72282076	3	10108.73387453355	NA
Saskatchewan	New Hampshire	0.08863006071710561	221	896831	200970	72282076	3	9178.158567621682	NA
Saskatchewan	New Jersey	0.0822804169462619	1429	896831	1399767	72282076	4	7621.305118263194	NA
Saskatchewan	New Mexico	0.13700332461861914	883	896831	519457	72282076	4	11276.797031669956	NA
Saskatchewan	New York	0.15724407284891012	8318	896831	4263484	72282076	3	1996.013329022241	NA
Saskatchewan	Newfoundland and Labrador	4.1981216666205405	2122	896831	40739	72282076	2	17498.880975030064	NA
Saskatchewan	North Carolina	0.11122568653940595	2017	896831	1461574	72282076	6	17892.236360102637	NA
Saskatchewan	North Dakota	0.24485130200982033	1012	896831	333118	72282076	1	600.2825323167456	NA
Saskatchewan	Nova Scotia	0.3300710726261667	827	896831	201938	72282076	4	12186.194582902592	NA
Saskatchewan	Ohio	0.1391597200897028	991	896831	573958	72282076	5	14178.367372361903	NA
Saskatchewan	Oklahoma	0.05103960636426573	126	896831	198968	72282076	4	7973.628614913075	NA
Saskatchewan	Ontario	0.44265920713031603	22217	896831	4045162	72282076	2	9335.021768588991	NA
Saskatchewan	Oregon	0.2899258709966081	2391	896831	664680	72282076	3	14374.734738250285	NA
Saskatchewan	Pennsylvania	0.07228343007609188	793	896831	884208	72282076	4	8458.864092629261	NA
Saskatchewan	Prince Edward Island	3.9923196756425186	553	896831	11164	72282076	NA	8424.844707552445	NA
Saskatchewan	Quebec	0.5766262361538775	11191	896831	1564208	72282076	2	18112.30838069672	NA
Saskatchewan	Rhode Island	0.06046368603374214	342	896831	455881	72282076	5	10285.258339201257	NA
Saskatchewan	Saskatchewan	51.96560916305802	578238	896831	896831	72282076	0	0	NA
Saskatchewan	South Carolina	0.0466573875261387	211	896831	364487	72282076	7	6482.026321197287	NA
Saskatchewan	South Dakota	0.12014270496780904	149	896831	99956	72282076	2	10173.210901120929	NA
Saskatchewan	Tennessee	0.15264833820011509	960	896831	506873	72282076	5	18986.197887056507	NA
Saskatchewan	Texas	0.13631313057431044	5249	896831	3103551	72282076	5	14354.70412765606	NA
Saskatchewan	Utah	0.12473089164448242	1961	896831	1267137	72282076	3	16688.821614366392	NA
Saskatchewan	Vermont	0.06464209378737909	411	896831	512444	72282076	3	2985.945157966926	NA
Saskatchewan	Virginia	0.09668230293718842	1252	896831	1043704	72282076	6	8709.48560599003	NA
Saskatchewan	Washington	0.10265255116016998	2409	896831	1891416	72282076	3	2498.9780349744674	NA
Saskatchewan	West Virginia	0.03234185184885252	123	896831	306521	72282076	5	16701.482544500697	NA
Saskatchewan	Wisconsin	0.10716375585682007	1448	896831	1089032	72282076	3	10058.282463084368	NA
Saskatchewan	Wyoming	0.08195144974790221	823	896831	809400	72282076	2	6981.26564523532	NA
South Carolina	Alabama	2.628571327523939	2487	364487	187631	72282076	2	6781.881471703873	253.03
South Carolina	Alaska	0.47655486384405554	264	364487	109860	72282076	8	7061.449706803453	4297.61
South Carolina	Alberta	0.08040459237409797	703	364487	1733896	72282076	7	5924.547497245818	NA
South Carolina	Arizona	0.535612384940421	4151	364487	1536918	72282076	6	8805.109787020054	2473.99
South Carolina	Arkansas	1.153578213198839	1625	364487	279354	72282076	3	4764.930466651034	617.12
South Carolina	British Columbia	0.06367226045174365	1853	364487	5771301	72282076	7	4118.672981974308	NA
South Carolina	California	0.5693517835982969	32058	364487	11166172	72282076	6	9044.894828754655	2973.97
South Carolina	Colorado	0.5708288104749548	10078	364487	3501201	72282076	5	8646.762902825232	1877.29
South Carolina	Connecticut	0.7469263376925298	3519	364487	934308	72282076	6	9490.806659104024	935.48
South Carolina	Delaware	1.209746227322932	1593	364487	261138	72282076	4	4554.73659668694	621.97
South Carolina	District of Columbia	1.6738001417593178	2048	364487	242647	72282076	3	15171.311555371663	501.82
South Carolina	Florida	2.0936860152169796	25856	364487	2449054	72282076	2	11532.048966254024	254.98
South Carolina	Georgia	3.596744340204127	12537	364487	691246	72282076	1	6742.432560953936	30.17
South Carolina	Hawaii	0.6488874421376217	1506	364487	460261	72282076	NA	2249.845724050899	7213
South Carolina	Idaho	0.2772511211424855	445	364487	318299	72282076	6	10031.128217583066	2553.14
South Carolina	Illinois	0.8496632824964874	5124	364487	1195944	72282076	4	7675.689201007435	572.02
South Carolina	Indiana	1.181200806254826	2491	364487	418214	72282076	4	12013.406610018868	452.81
South Carolina	Iowa	1.1174897300407625	1665	364487	295474	72282076	4	5547.1217649182745	977.62
South Carolina	Kansas	0.8973829974643422	1095	364487	241983	72282076	4	6569.787254110681	1061.78
South Carolina	Kentucky	1.723302180078827	1840	364487	211741	72282076	3	9529.728358263932	227.16
South Carolina	Louisiana	1.30657871532718	3242	364487	492069	72282076	4	3588.7435326526775	783.2
South Carolina	Maine	0.5334124423305958	712	364487	264707	72282076	7	11337.605582050826	1296.15
South Carolina	Manitoba	0.17981043787766746	160	364487	176463	72282076	6	5742.750257927842	NA
South Carolina	Maryland	1.7589802157694165	8854	364487	998222	72282076	3	8123.300078736717	501.82
South Carolina	Massachusetts	0.6780112935280428	11639	364487	3404296	72282076	6	5714.240955823612	1035.25
South Carolina	Mexico	0.5650513158315682	986	364487	346049	72282076	5	4149.434859685228	NA
South Carolina	Michigan	0.625178412971525	4579	364487	1452497	72282076	5	8548.876600714178	780.77
South Carolina	Minnesota	0.3785892640338701	4699	364487	2461420	72282076	5	15612.729229562765	1211.5
South Carolina	Mississippi	2.333202325675608	1572	364487	133613	72282076	3	11951.930886204807	500.35
South Carolina	Missouri	0.9329680561131419	1580	364487	335845	72282076	3	10805.812453528157	623.34
South Carolina	Montana	0.2891155594251387	431	364487	295634	72282076	6	17286.33784363169	2485.56
South Carolina	Nebraska	0.8665857647748768	1284	364487	293834	72282076	4	11021.064807282728	1344.5
South Carolina	Nevada	0.5807736686152135	2152	364487	734825	72282076	7	12242.884542696853	2884.75
South Carolina	New Brunswick	0.10971326049280467	97	364487	175332	72282076	7	12086.554281179184	NA
South Carolina	New Hampshire	0.7124502435837886	722	364487	200970	72282076	7	6704.839803442987	1134.27
South Carolina	New Jersey	1.0128336474072772	7149	364487	1399767	72282076	5	9147.440471468788	682.78
South Carolina	New Mexico	0.6627484062576302	1736	364487	519457	72282076	5	5706.363599535212	1864.72
South Carolina	New York	0.8953019836282422	19248	364487	4263484	72282076	5	6493.406552328145	802.76
South Carolina	Newfoundland and Labrador	0.16063942831535205	33	364487	40739	72282076	7	14223.561704625354	NA
South Carolina	North Carolina	4.606598226914369	33951	364487	1461574	72282076	1	11482.55093113288	32
South Carolina	North Dakota	0.47625600083171676	800	364487	333118	72282076	6	5885.1405981942535	1725.53
South Carolina	Nova Scotia	0.08543774479144824	87	364487	201938	72282076	8	13707.98271455413	NA
South Carolina	Ohio	1.5299458954877605	4428	364487	573958	72282076	4	8663.442881754603	377.87
South Carolina	Oklahoma	0.8252692750188014	828	364487	198968	72282076	4	5644.8901251168445	1038.23
South Carolina	Ontario	0.138788194080247	2831	364487	4045162	72282076	6	11944.143917324467	NA
South Carolina	Oregon	0.6820436801558076	2286	364487	664680	72282076	7	19144.25785958402	3106.89
South Carolina	Pennsylvania	1.3347013033393427	5951	364487	884208	72282076	4	1990.9957666659027	557.59
South Carolina	Prince Edward Island	0.3552701688285102	20	364487	11164	72282076	NA	7403.601465003188	NA
South Carolina	Quebec	0.1265274084325314	998	364487	1564208	72282076	6	11633.53778956257	NA
South Carolina	Rhode Island	0.5502849148196703	1265	364487	455881	72282076	7	11721.18197701094	1098.16
South Carolina	Saskatchewan	0.0466573875261387	211	364487	896831	72282076	7	6482.026321197287	NA
South Carolina	South Carolina	42.229679790272534	77616	364487	364487	72282076	0	0	0
South Carolina	South Dakota	0.8451801818257731	426	364487	99956	72282076	5	11718.716055790232	1435.59
South Carolina	Tennessee	1.8705449975490627	4781	364487	506873	72282076	2	13167.229954655706	122.96
South Carolina	Texas	0.9715106116829283	15204	364487	3103551	72282076	4	13349.2770221042	1035.21
South Carolina	Utah	0.6329015346966052	4044	364487	1267137	72282076	6	10850.822080816926	2401.33
South Carolina	Vermont	0.4663255473119647	1205	364487	512444	72282076	6	9444.190050831392	1096.88
South Carolina	Virginia	2.045433009962989	10765	364487	1043704	72282076	2	4206.081301572341	188.03
South Carolina	Washington	0.5187895346639076	4948	364487	1891416	72282076	7	4693.758335353949	3105.49
South Carolina	West Virginia	1.9163436619465533	2962	364487	306521	72282076	3	16030.856919070531	236.95
South Carolina	Wisconsin	0.7695510334366475	4226	364487	1089032	72282076	5	14020.762347833012	966.39
South Carolina	Wyoming	0.20605415198576543	841	364487	809400	72282076	5	13248.253676159316	2020.39
South Dakota	Alabama	0.6706044084790767	174	99956	187631	72282076	4	15273.80811815464	1135.14
South Dakota	Alaska	1.0795083411250377	164	99956	109860	72282076	3	14426.302828606202	2289.61
South Dakota	Alberta	0.35742055611289675	857	99956	1733896	72282076	2	7160.872831125624	NA
South Dakota	Arizona	1.46752810326072	3119	99956	1536918	72282076	3	10267.689482182788	1139.8
South Dakota	Arkansas	0.9914381554026945	383	99956	279354	72282076	3	8466.216892720842	736.12
South Dakota	British Columbia	0.25723909499059394	2053	99956	5771301	72282076	2	9768.047622321828	NA
South Dakota	California	0.600080800166661	9266	99956	11166172	72282076	4	7371.239226734762	1432.85
South Dakota	Colorado	1.1915307208619619	5769	99956	3501201	72282076	2	8739.828324217438	385.78
South Dakota	Connecticut	0.354484425959557	458	99956	934308	72282076	4	8832.311335283868	1896.7
South Dakota	Delaware	0.3876856365935952	140	99956	261138	72282076	5	8482.134662020731	1776
South Dakota	District of Columbia	0.4708731313768233	158	99956	242647	72282076	5	3482.707001504208	1634.97
South Dakota	Florida	0.67676517262966	2292	99956	2449054	72282076	5	10415.836384220824	1553.12
South Dakota	Georgia	0.9948775588264273	951	99956	691246	72282076	4	13590.35619645888	1258.58
South Dakota	Hawaii	0.7950017581847224	506	99956	460261	72282076	NA	11660.474971061512	5474.92
South Dakota	Idaho	0.695197019145642	306	99956	318299	72282076	2	14428.09957696908	528.62
South Dakota	Illinois	0.921501129064882	1524	99956	1195944	72282076	2	14476.64235657755	471.98
South Dakota	Indiana	0.6466879731289661	374	99956	418214	72282076	3	12372.341593097057	703.04
South Dakota	Iowa	5.795410129539489	2368	99956	295474	72282076	1	16275.110986927475	26.69
South Dakota	Kansas	2.629780886293713	880	99956	241983	72282076	2	15301.224028962512	323.56
South Dakota	Kentucky	1.1065264494710636	324	99956	211741	72282076	3	10713.90915722624	884.34
South Dakota	Louisiana	0.684828238678914	466	99956	492069	72282076	4	11114.334361976553	1117.88
South Dakota	Maine	0.29230759561081876	107	99956	264707	72282076	4	15142.345406639275	2098.25
South Dakota	Manitoba	1.1146460844396804	272	99956	176463	72282076	2	17286.81472816833	NA
South Dakota	Maryland	0.37307989073980075	515	99956	998222	72282076	5	9108.044006340104	1502.39
South Dakota	Massachusetts	0.26637408503613214	1254	99956	3404296	72282076	4	13310.496786666316	1889.23
South Dakota	Mexico	0.6624352168320492	317	99956	346049	72282076	4	11467.9029528238	NA
South Dakota	Michigan	0.41123166890311663	826	99956	1452497	72282076	3	7648.367026407125	705
South Dakota	Minnesota	5.405429946102775	18399	99956	2461420	72282076	1	5722.5407265535505	68.31
South Dakota	Mississippi	0.4816849091850285	89	99956	133613	72282076	4	13334.279210215182	1005.17
South Dakota	Missouri	1.7720774421634025	823	99956	335845	72282076	2	14359.75463795055	266.76
South Dakota	Montana	2.5585803136184335	1046	99956	295634	72282076	1	10183.418102709978	420.31
South Dakota	Nebraska	6.393797072756705	2598	99956	293834	72282076	1	12463.453404067075	71.05
South Dakota	Nevada	0.7971184191183269	810	99956	734825	72282076	3	9987.43793574573	1033.4
South Dakota	New Brunswick	0.16910031595203648	41	99956	175332	72282076	4	15748.723107418664	NA
South Dakota	New Hampshire	0.22309108006328576	62	99956	200970	72282076	4	18406.6127985073	1957.6
South Dakota	New Jersey	0.5269460702865444	1020	99956	1399767	72282076	4	2918.9061408210164	1743.64
South Dakota	New Mexico	0.7837553904721702	563	99956	519457	72282076	3	8678.52637190848	877.75
South Dakota	New York	0.43200229743527935	2547	99956	4263484	72282076	3	8331.586216825588	1385.76
South Dakota	Newfoundland and Labrador	0.17750532466053148	10	99956	40739	72282076	4	11726.202293119224	NA
South Dakota	North Carolina	0.6565561339316065	1327	99956	1461574	72282076	4	9870.594710793222	1384.02
South Dakota	North Dakota	5.442243665707619	2507	99956	333118	72282076	1	10289.381460832125	151
South Dakota	Nova Scotia	0.13965879980109866	39	99956	201938	72282076	5	14627.4498180577	NA
South Dakota	Ohio	0.6916939544228407	549	99956	573958	72282076	4	14390.37679393415	986.47
South Dakota	Oklahoma	0.8141164550281582	224	99956	198968	72282076	3	17292.45682669911	637.04
South Dakota	Ontario	0.129248088074089	723	99956	4045162	72282076	2	1187.1746989852163	NA
South Dakota	Oregon	0.6375389954784053	586	99956	664680	72282076	3	8340.550599581442	1100.15
South Dakota	Pennsylvania	0.4767995796138286	583	99956	884208	72282076	4	12153.869624982026	1331.97
South Dakota	Prince Edward Island	0.7772901561817978	12	99956	11164	72282076	NA	4352.338012128892	NA
South Dakota	Quebec	0.14701253496379502	318	99956	1564208	72282076	3	10497.687547409374	NA
South Dakota	Rhode Island	0.22366054016270115	141	99956	455881	72282076	5	131.14272778288216	2058.81
South Dakota	Saskatchewan	0.12014270496780904	149	99956	896831	72282076	2	10173.210901120929	NA
South Dakota	South Carolina	0.8451801818257731	426	99956	364487	72282076	5	11718.716055790232	1435.59
South Dakota	South Dakota	94.22307384589729	13024	99956	99956	72282076	0	0	0
South Dakota	Tennessee	1.9288536742405025	1352	99956	506873	72282076	3	8997.68214698819	918.81
South Dakota	Texas	1.0445556954321582	4483	99956	3103551	72282076	4	4187.809157985229	858.72
South Dakota	Utah	0.7179245716577615	1258	99956	1267137	72282076	2	12593.013410993124	653.67
South Dakota	Vermont	0.2991652854369129	212	99956	512444	72282076	4	8931.17515075726	1876.7
South Dakota	Virginia	0.7663012395318193	1106	99956	1043704	72282076	4	8120.273156054528	1355.93
South Dakota	Washington	0.6564550378855061	1717	99956	1891416	72282076	3	12211.102561774716	1046.36
South Dakota	West Virginia	0.575640499824562	244	99956	306521	72282076	4	7375.31085004566	1248.63
South Dakota	Wisconsin	1.4044021300647032	2115	99956	1089032	72282076	2	13317.538657872	289.49
South Dakota	Wyoming	2.7070805431755924	3030	99956	809400	72282076	1	9985.959232443827	137.31
Tennessee	Alabama	3.933880234840239	5176	506873	187631	72282076	1	15737.648324994838	42
Tennessee	Alaska	0.5880172501246438	453	506873	109860	72282076	6	7406.761349585022	3793.21
Tennessee	Alberta	0.14524430538867827	1766	506873	1733896	72282076	5	15125.395930230085	NA
Tennessee	Arizona	1.5568502347648183	16779	506873	1536918	72282076	4	18018.671922415542	1859.86
Tennessee	Arkansas	3.2777757287183586	6421	506873	279354	72282076	1	15738.579580771207	66.99
Tennessee	British Columbia	0.13251514954938318	5363	506873	5771301	72282076	5	16482.37594360954	NA
Tennessee	California	0.6721284275956836	52629	506873	11166172	72282076	4	4950.1592764706465	2356.97
Tennessee	Colorado	0.8113823402751742	19921	506873	3501201	72282076	3	17429.838497903977	1299.7
Tennessee	Connecticut	0.5923590591533403	3881	506873	934308	72282076	5	16948.061359459673	937.06
Tennessee	Delaware	1.053400726273251	1929	506873	261138	72282076	3	15519.949443093006	666.19
Tennessee	District of Columbia	0.8774378021402797	1493	506873	242647	72282076	2	7243.613974000325	500.29
Tennessee	Florida	1.4375369186689926	24688	506873	2449054	72282076	2	1930.914497149828	503.99
Tennessee	Georgia	3.0247678157616424	14662	506873	691246	72282076	1	7210.507341740077	42.13
Tennessee	Hawaii	0.5542907399552237	1789	506873	460261	72282076	NA	10920.664290993653	6596.54
Tennessee	Idaho	0.3785758395870852	845	506873	318299	72282076	4	5611.398431241835	1990.58
Tennessee	Illinois	1.3912879879641242	11668	506873	1195944	72282076	2	16324.557988716477	87.92
Tennessee	Indiana	2.4939506094316877	7314	506873	418214	72282076	2	14086.967605213207	150.54
Tennessee	Iowa	1.659273817419051	3438	506873	295474	72282076	2	14295.070277941984	517.8
Tennessee	Kansas	1.467980647709416	2491	506873	241983	72282076	2	15705.868361674173	469.96
Tennessee	Kentucky	3.0717549857787945	4561	506873	211741	72282076	1	17290.25122538975	32.96
